Precio,Ubicación,Descripción,Latitud,Longitud,Mantenimiento,Zona,Ubicación_ID,m²,Recámaras,Baños,Estacionamiento
36000,San Pedro Garza García,"Departamento en renta amueblado️ Torre Dana en Árboleda spgg. 48 mts. 1 recámara con closet y abanico de techo. Cocina integral equipada con electrodomésticos. 1 baño. Centro de lavado. Piso 8. Incluye: comedor, sofácama, 1 cama queen y dos buró. $36 mensual más mantenimiento y servicios. Mantenimiento $2723",25.6564843,-100.3694401,2723,Del Valle,102,48,1,1,1
40000,San Pedro Garza García,"Loft Amueblado en Renta en Valle Oriente- Distrito Armida Cerca de Hospital Angeles, Fashion Drive, acceso rápido a Lázaro Cárdenas, con restaurantes, cefeterías y servicios a la mano. Loft de 50m2, piso3 *Con cocina/ area de living, cama kingsize, 1 baños completos. Lavanderia/sink. Totalmente equipado y amueblado. Cuenta con 1 cajones de estacionamiento. Cocina integral equipada: con estufa electrica, campana, horno, refrigerador. Lavanderia con: Lava/secadora. Clima central seccionado. Persianas. Se permite mascota pequeña. Excelentes amenidades: Piscina, gimnacio, cancha de paddle, asadores, salones de eventos, salas lounge, oficinas, area de co-work, ludoteca. Amueblado y equipado $45, 000 mensual incluye mantenimiento Listo para habitarse!",25.6485673,-100.3240045,0,Residencial Frida Kahalo,102,50,1,0,0
24000,Monterrey,"Renta Departamento en Torre con Amenidades, para Estrenar, la torre se encuentra en ubicación Privilegiada. Cerca de Importantes Avenidas como: Simón Bolívar, Gonzalitos, Lincoln, etc Colonias Aledañas: como: Mitras Norte, Mitras Centro Incluye: Sala/Comedor/Espacio de Lavandería 2 Rec 2 Baños Amueblado 1 Cajón de Estacionamiento Amenidades AlbercaGimnasioGame RoomBusiness CoworkSports BarGrill ZoneÁrea Fit exteriorPet ParkCerca de lugares Importantes como: Doctor’s HospitalGalerías MonterreyPlaza Realhebhospital Universitariouanlgimnasio nlplaza GonzalitosEstación de Metro Mitras",25.7107432,-100.3469826,0,Mitras Norte,101,66,2,2,1
30000,Monterrey,"Departamento Amueblado y Equipado en Torre República en Monterrey. Vive en la increíble Torre República en excelente ubicación, a 5 minutos de Av. Gonzalitos, Constitución y a 10 minutos de San Pedro Garza García. Ideal para ejecutivos o pareja. 68m2. Distribución: -Cocina. -Sala. -Barra de comedor. -2 recámaras. -2 baños. -Mini-splits. 2 cajones de estacionamiento en tandem. Amenidades: -Alberca. -Gimnasio. -Caja de bateo. -Área de asadores. -Sports Bar. -Entre otras. Póliza jurídica",25.6780368,-100.3133067,0,Centro,101,68,2,2,2
28500,San Pedro Garza García,"LoftStudio en Col. Del Carmen, sobre Av. Morones Prieto, amplio departamento amueblado y equipado, 2 recámaras, 2 baños, 2 plantas, 100m2, sala con tv, comedor, cocina con parrilla, horno de microondas, refrigerador, centro de lavado, boiler, persianas, minisplits, balcón, 2 cajones de estacionamiento techados, lobby con alberca, gimnasio, salón de tv y juegos, elevadores, seguridad 24 hrs, inmejorable ubicación, rápidos accesos, a un minuto de Calzada San Pedro, y parque El Capitán, incluye mantenimiento y agua, no estudiantes ni mascotas, listo para habitarse.",25.6650914,-100.364845,0,Zona Fuentes del Valle,102,100,2,2,2
23000,Monterrey,"Departamento en Renta Centro de Monterrey, a un lado del Barrio Antiguo. Torre Vita*Totalmente amueblado con servicios incluidos (luz, agua, internet y mantenimiento) entrada independiente. *Cajón de estacionamientoA unos pasos de Av. Constitución.",25.6780368,-100.3133067,0,Centro,101,81,1,1,1
14500,Monterrey,"Estrena loft Amueblado en Cumbres Allegro. Consta de sala, comedor, cocina, habitación con área de estudio y baño completo. Se incluye cajón de estacionamiento. Cuenta con elevadores, caseta de vigilancia, piscina, área de juegos infantiles, fogatero, gimnasio y sala de Internet.",25.7459293,-100.4271023,0,Cumbres Allegro,101,40,1,1,1
22500,Monterrey,"Departamento en renta equipado en Centrika99 mts22 recámaras 3 minisplit Centro de lavado Cocina y refrigeradorprecio $22, 500",25.7121793,-100.2935724,0,Centrika 1 Sector,101,99,2,1,1
39000,Santa Catarina,"Ubicado en una de las zonas más cotizadas de la ciudad, este departamento completamente nuevo ofrece una experiencia de vida única en Via Cordillera. Con vistas impresionantes y una ubicación privilegiada, este hogar es perfecto para parejas y nuevas familias. •⁠ ⁠3 habitaciones y 2 baños completos. •⁠ ⁠2 cajones de estacionamiento subterráneo incluidos. •⁠ ⁠Espaciosa sala de estar con abundante luz natural y balcón privado. •⁠ ⁠Cocina moderna semi-equipada. •⁠ ⁠Closets empotrados. •⁠ ⁠Cuarto de lavandería y de máquinas. se acepta mascota pequeña. 105m2. 39 mil al mes. Agenda tu cita! Pahola Olmos. Espacio Querido Inmuebles",25.6583489,-100.4391879,0,Vía Cordillera,103,105,3,2,2
28000,Monterrey,"Rednorte ofrece: Departamento totalmente amueblado en Nuevo Sur de dos recamaras, torre Springall Sur. Precio de renta incluye agua y mantenimiento. Amenidades: Alberca, gym, asadores, parque y áreas sociales. Excelente ubicación cerca de avenidas principales, centros comerciales, cines, restaurantes y a solo unos minutos del Tecnológico de Monterrey. Clave interna: eg076. whatsapp: Ver datos",25.65517,-100.2747354,0,Ladrillera,101,84,2,2,2
21500,García,"156 m2. Dos plantas. 3 recamaras. 2 baños completos. 2 balcones. 1 terraza (30m2 aprox) 2 cajones de estacionamiento. Bodega. Equipado: 4 Mini splits (recámara principal, en las dos secundaras y en sala-comedor) frío/ calor inverter, tecnología última generación. Closet de pared. Cocina integral (cubierta de cuarzo) Parrilla (eléctrica, de inducción, 4 quemadores) Campana. Cisterna. Canceles de baño, vidrio templado. Amenidades: Alberca. Gimnasio. Ludoteca. Pista para correr. Salón de eventos. Área de Asadores. Estacionamiento visitas. Pet park. A una cuadra del Hospital Muguerza y a una cuadra de Ave Leones. Cerca de plazas comerciales; Cerca de colegios, Instituto Anglo-Británico, entre otros. . Acceso con qr. Cuota de mantenimiento incluida. Información profeco: Contrato de Adhesión de Intermediación para la compraventa de inmuebles. Registrado en la Procuraduría Federal del Consumidor (profeco). Número Ver datos, de fecha 08 de Mayo del 2023. Precios sujetos a cambios sin previo aviso. Ver datos / Ver datos",25.7605441,-100.4375488,0,Valle de Cumbres,108,158,3,2,2
27000,San Pedro Garza García,"Departamento en renta en la del valle. A una cuadra de Vasconcelos. 2 recamaras. 1. 5 baños. Sala. Comedor. Cocina. Lavandería. Bodega. 1 cajón. posibilidad de 2 autos chicos. Valor de la Renta $27, 000. 00. Esta propiedad será sujeta a disponibilidad y el precio estará sujeto a cambios sin previo aviso. En el caso de renta los precios estipulados son mas los impuestos correspondientes. El envío de esta ficha no compromete a las partes a la suscripción de ningún documento legal. La información y medidas son aproximadas y deberán ser ratificadas con la documentación original de cada propieda",25.6564843,-100.3694401,0,Del Valle,102,120,2,1,1
25000,Monterrey,"Este espectacular apartamento para alquiler se encuentra ubicado en la ciudad de Monterrey, en un prestigioso y lujoso edificio en el estado de Nuevo León. Con una amplia área privada de 81. 92 M2, ofreciendo un espacio perfecto para vivir en comodidad y lujo. Con un diseño moderno y elegante, este inmueble cuenta con 2 recámaras amplias y luminosas, cada una con su propio baño en suite para mayor privacidad y comodidad. También dispone de un total de 3 baños, lo que lo hace ideal para familias o para recibir visitas en el hogar. La cocina es simplemente impresionante, con una barra estilo americano que da un toque elegante y funcional al espacio. Equipada con todo lo necesario para cocinar deliciosas comidas, como una cocina integral, despensa y alacena, además de los electrodomésticos básicos como calentador y electricidad. El apartamento también cuenta con todas las comodidades internas que podrías necesitar, como aire acondicionado para los días calurosos, armarios empotrados para el almacenamiento y organización, y una vista panorámica desde el amplio balcón que te dejará sin aliento. Además, el edificio tiene excelentes áreas compartidas, como una sala de usos múltiples perfecta para reuniones o eventos especiales, y una zona de lavandería para mayor conveniencia. En cuanto a características externas, el edificio cuenta con acceso para discapacitados y está pavimentado para facilitar la movilidad de los residentes. También cuenta con un ascensor moderno que te llevará directo a tu apartamento sin tener que preocuparte por escaleras. La seguridad está garantizada con vigilancia 24/7 y acceso controlado al edificio. Además, podrás disfrutar de una terraza privada para relajarte y disfrutar del aire fresco y una deliciosa barbacoa en la barbacoa/ parrila/ quincho del edificio. La ubicación de este inmueble es simplemente perfecta, con fácil acceso a centros comerciales, clubes sociales, y con colegios y universidades cercanas. También cuenta con un gimnasio totalmente equipado para que puedas mantener tu estilo de vida saludable sin salir de casa. Finalmente, el apartamento cuenta con un estacionamiento asignado para un vehículo y estacionamiento para visitantes, asegurando que siempre tendrás un lugar para aparcar seguro. No esperes más y haz de este apartamento tu nuevo hogar, no encontrarás una opción mejor en toda la ciudad de Monterrey. Requisito: Poliza de arrendamiento.",25.7078736,-100.3154111,1000,Regina,101,81,3,3,1
18000,Monterrey,"Departamento en renta en Kyo Constella en el centro de Monterrey, amueblado y equipado. Ubicado en torre con amenidades y seguridad las 24 hrs, entre las avenidas Colon, Madero y Venustiano Carranza. ceca del hospital Universitario, o Campus de Medicina de uanl, así como de centros comerciales y vialidades principales de la ciudad, cuenta con amenidades cómo Gimnasio, cowork, cuarto de cine, cocina maste, área de juegos y karaoke así como terrazas con asador con vistas panorámicas. El departamento consta e incluye; cocina íntegral equipada, sala con tv, balcón, recámara equipada con baño completo, así como un cajón de estacionamient, ubicado en piso 9",25.6780368,-100.3133067,0,Centro,101,40,1,1,1
39000,San Pedro Garza García,"Departamento de 1 recámara completamente equipado y amueblado, 1 baño completo con doble vista: al norte (jw Marriot) y al este de la ciudad (Cerro de la Silla) listo para habitar. Cuenta con: - Centro de lavado completamente equipado. - Cristalería, batería de cocina, vajilla y otros utensilios, cocina 100% equipada. - Sala y Comedor. - Cuarto Amueblado. - Clima Central. - Televisión con servicio de cable e internet. La renta incluye el mantenimiento del dpto. + 1 cajón de estacionamiento + tv de paga e Internet. Costo de renta mensual: $42, 000. 00 pesos. Se pide 1 mes de renta como depósito en garantía y el primer mes de renta a la firma del contrato. Servicios que no incluye la renta: - Energía eléctrica. - ⁠Agua. - ⁠Cooling District. ¡Agenda tu cita! Samuel Higareda. Espacio Querido Inmuebles",25.6493905,-100.3561053,0,Valle del Campestre,102,58,1,1,1
27000,Monterrey,"Departamento amueblado en renta sobre Garza Sada enfrente del Tec Monterrey $ 27, 000. Departamento una habitacion, un baño completo, sala comedor, cocina, todo listo para cuando llegues! Incluye: $300 de luz, $300 de agua, internet, mantenimiento, una vez a la semana limpieza, un cajon de estacionamiento techado, , seguridad 24/7. Amenidades: gimnasio, salon de juegos, area co-working, lavanderia. pregunta por disponibilidad. informes Ver datos",25.651933,-100.2894607,0,Tecnológico,101,65,1,1,1
39000,Santa Catarina,"Estrena departamento nuevo en Valle Poniente. Torre lanka con preciosa vista a La Huasteca. Sin muebles. - Piso 16 - 120 m2. - 3 recámaras. - ⁠3 baños completos. - ⁠Todo equipado con acabados de lujo. - ⁠2 cajones techados. - ⁠A 5 min de la udem. Renta: $39, 000 (incluye cuota mantenimiento) El proyecto cuenta con más de 20 amenidades como: Alberca, Gym, Sports bar, Asadores, Cancha deportiva, salón de eventos, zona de mascotas y muchas más. Para mas informacion 8Ver datos y 8Ver datos. proasesores",25.6611715,-100.4519494,0,Bosques de La Huasteca,103,120,3,3,2
25000,San Pedro Garza García,"Rednorte ofrece: Departamento en Valle Poniente, Torre Tule, Equipado o Amueblado según lo requiera. Cada Recamara cuenta con Walk in Closet, Aires Acondicionados en todas las Areas, Acabados de Granito en cubiertas, Amenidades Alberca y Gym. Clave interna: eg001. whatsapp: 8Ver datos",25.6526883,-100.4122654,0,Zona Valle Poniente,102,76,2,2,2
22000,Monterrey,"Departamento amueblado Y equipado de 1 recámara en la colonia cumbres 1er sector | Monterrey. información general: *Precio de renta mensual: $22, 000. 00. *Nivel de ubicación en el edificio: 1 Piso. *Área del Departamento: 46. 00 m2. *Recámaras: 1 (cama king size) *Baños: 1. *Climas: 2. *Totalmente equipado. *Totalmente amueblado. *Total de Departamentos en el Edificio: 10. *Estacionamiento incluido solo autos compactos. *Mantenimiento incluido. *Servicios incluidos: Luz (hasta 600 kilowatss por bimestre) y Agua. *El acceso de mascotas al edificio está restringido. El departamento está totalmente amueblado, equipado y decorado. El departamento es de una recámara, tiene 1 cama king size y cuenta con lavasecadora dentro del departamento, dos minisplit frío-calor, la estufa es de tipo inducción y el boiler es 100% eléctrico, lo que nos dará tranquilidad al evitar usar equipos de gas y los riesgos que estos conllevan. Los servicios de luz y agua estan incluidos en la renta. La colonia Cumbres 1er Sect. Se ha caracterizado por estar dentro de una zona muy apreciada para vivir gracias a su céntrica ubicación y fácil acceso a avenidas principales y medios de transporte. Requisitos. *1 mes de renta. *mes y medio de deposito. *Póliza $7, 000. 00",25.6988968,-100.3638572,0,Cumbres,101,46,1,0,1
23000,Monterrey,"Departamento en venta en Cumbres 2o sector, Monterrey. A unos pasos de Av. Leones, sobre Rangel Frías, a pocos minutos de San Jerónimo y San Pedro. Con varias opciones de vialidades para conectarte al resto de la Zona Metropolitana. Son departamentos más amplios que el común. La Torre cuenta con vigilancia 24/7, estacionamiento, elevadores, gimnasio, terraza panorámica en el último piso con salón de eventos, baños y asadores. Sala, comedor, cocina integral equipada con estufa, campana y despensa; recámara principal con baño y vestidor, 1 recámara secundaria con closet de pared, y baño que comparte con área social, lavandería, balcon, pisos de porcelanato 60x60 marca Castel, baños completos, vestidor en recamara principal, closet de piso a techo en recamara secundaria, closet de blancos de piso a techo spot led en la totalidad de las áreas, 4 minisplits y boiler. Imágenes representativas. Precio sujeto a cambio sin previo aviso.",25.7410385,-100.4038391,3200,Cumbres 2do Sector,101,130,2,2,2
18000,Monterrey,"Depa en renta en Torre nivel once Col Altavista. Muy cerca del Tec. Área abierta sala, comedor y cocina integral con clima. 1 Recamara con clima. 1 baño. 2 Terrazas. 1 estacionamiento. Lavanderia en el edificio. Amenidades: Alberca, Gym, salón de pool, ciber, palapa con asador, seguridad 24/7. La renta incluye cuota de mantenimiento y recibo del agua. Requisitos. 1 mes de renta. 1 mes de deposito. Ava o Póliza. Contrato por un año",25.6459384,-100.286305,0,Altavista,101,100,0,1,1
16000,Monterrey,"Departamento en renta en mitras Norte Amueblado planta altaPrecio: $13, 000. 00 mensuales negociable trato directo no asesoresideal para residentes de medicina o profesionistasArea de cocina, equipado con estufa, campana y refrigeradorlavadora y secadoraComedor sala2 recámaras con sus bases de camano incluye colchón1 baño completo tiene minisplits y ventiladores de techo1 lugar de estacionamiento al frente del departamento, pero hay más lugar en la calle.",25.7107432,-100.3469826,0,Mitras Norte,101,160,2,1,1
27000,San Pedro Garza García,"Recibidor sala comedor cocina equipada recamara principal con walking closet y baño y secundaria comparte baño closet de pared lavandería y baño completo servicio. Los de 122 mts 2 recamaras 24, 000. 00. Hay 3 recamaras la tercera mas pequena, el departameno un poco mas grande 32, 000. 00. Con una terraza para ese departamento solamante.",25.6587678,-100.3476843,0,Valle Oriente,102,155,2,2,2
45000,Monterrey,"Departamento nuevo en renta de 3 Rec en Torre Valdora // Zona Carretera Nacional. M2 de Construcción: 138. Venta/Renta: Renta. Plazo De Renta: 1 Año. Mantenimiento: Incluido. Precio: $45, 000. Amueblada/Equipada/SinAmueblar: Equipado. Antigüedad: nuevo 2024. Ubicación: Torre Valdora, Carretera Nacional. Contácto: Ver datos – Bryant Maldonado. ¿qué características tiene la propiedad? Recámaras: 3. Walking Closet: 2. Closets: 1. Baños Completos: 3. Balcón: 1. Cocina: si. Plantas: 1. Estacionamientos: 2. Climas Mini Split: 4. Persianas/Cortinas: Si. Boiler: Si. Bodega: si. Lavandería: Si. Circuito Cerrado: Si. Jardín: Si. Alberca: Si. Asador: Si. información sobre la propiedad: Increíble departamento ubicado en Torre “Valdora” a orillas de carretera nacional con acceso a vía rápida, el departamento es completamente nuevo a estrenar con excelentes acabados, cuenta con 3 recámaras y 3 baños completos, Climas Mini Split en todas las áreas, cocina equipada, balcón con vista a la sierra, se encuentra en el 1er piso, tiene 2 cajones de estacionamiento. fraccionamiento Y amenidades: -Seguridad 24/7. -Alberca. -Gimnasio. -Salón de eventos. -Cancha de padel. -Área de asadores. -Área de jardín. -Área de juegos infantiles",25.5805678,-100.2484462,0,Villas la Rioja,101,138,3,3,2
25000,Monterrey,"Departamento en Renta de 3 recamaras. (Planta Baja) Nuevo a estrenar de 160 metros. Cada recamara cuenta con minisplit, tv, abanico de techo, closet, baño completo, persianas. Cocina equipada con refrigerador, estufa, barra desayunadora, microondas, cafetera. Centro de lavado. A solo unos pasos del parque, a 2 cuadras del metro, a 5 minutos del hospital universitario. No mascotas.",25.6994429,-100.3413691,0,Mitras Centro,101,160,2,3,0
25000,Monterrey,"Torre moderna con amenidades. Construcción 55. 5m2. Piso 9 / Vista a la Estanzuela. Nuevo / a estrenar. 1 recámara / 1 baño / 1 estacionamiento. Amueblado. Equipado con refrigerador, parrilla eléctrica, microondas, centro de lavado. Seguridad 24/7. Amenidades: gimnasio, alberca, asadores, cancha basquetbol, vitapista, ludoteca, playground, área co-work, salón de eventos, máster suite para visitas. No mascotas. baja de precio. precio $28, 00 A $25, 000 (mtto incluido)",25.5921346,-100.2523405,0,La Estanzuela,101,55,1,1,1
45000,San Pedro Garza García,"Departamento en renta distrito armida. acacia torre 2. Dos Recámaras, dos baños, dos cajones de estacionamiento, Bodega. Equipado con: Cocina Integral. Clima Central. Clósets por instalar. Medida: 79. 83 m2. Amenidades: Alberca, gym, cancha de pádel, cowork.",25.6449187,-100.3176492,0,Hacienda de La Sierra,102,79,2,2,2
45000,San Pedro Garza García,"Nb. hermoso departamento en renta en torre acacia zona valle oriente. de 1 recamara 1 baño. amueblado totalmente tiene pisos de marmol. con sofa cama, comedor para 4 personas, cama queen cocina con parrila Y horno multifuncional. refrigerador, clima central. lavasecadora persianas black out. cuenta con amenidades aaa, tales como cancha de paddlebussines center, gym, salon de yoga Y salon de usos multiples, area de asador. 1 cajon de estacionamiento. seguridad 24/7. el depa esta listo para que lo estrenes. no mascotas",25.6587678,-100.3476843,0,Valle Oriente,102,60,1,1,1
26000,Monterrey,"Departamento en Renta en Torre icónicah en el Centro de Monterrey. Características: - Para estrenar. - 2 Recamaras. - 2. 5 Baños. - Oficina o Flex. - Área Social. - Cocina. - Área de lavado. - Cuarto de máquinas. - 2 lugares de estacionamiento. Equipamiento. - Minisplits frio/ Calor en Área social (1. 5 toneladas) , recamara principal (1 ton) y una recamara secundaria (1 ton) - Refrigerador. - Estufa. - Horno. - Boiler. - Closet en recamara principal y en 1 recamara secundaria. El Edificio cuenta con amenidades en el piso 7: - Alberca. - Asadores. - Salón de Eventos. - Ludoteca. - Gym. - Salón de Cowork. - Juegos infantiles. - Parque para mascotas. Renta mensual $26, 000. - Incluye cuota de Mantenimiento. - Acepan mascotas pequeñas. - Se puede solicitar factura. - Se solicita Póliza Jurídica. Servicios. - Luz ( por el momento cuota fija de $500. - Agua ( Se paga en la administraciónsegúneluso)",25.6780368,-100.3133067,0,Monterrey Centro,101,105,2,2,2
14490,Monterrey,"Disponibles hermosos departamentos en colonia roma *torre midtown* Torre nueva en zona tec lista para habitar. Departamento amueblado y equipado de 1 recamaraCuenta con: -Cocina-Comedor-Sala-1 recamara con baño completo-Tv en sala y Tv en recamaraincluye: -Internet-Mantenimiento*precio* $14, 490 mensualesamenidades: -Alberca-Asadores-Centro de Lavado-Estacionamiento (Costo extra de $500 al mes) -Mascotas (Costo Extra de $500 al mes) *Requisitos: *Identificación oficial3 meses de comprobantes de ingreso1 mes de depósito y 1 mes de renta por adelantado*Dirección: * Palestina #325, Roma, MonterreyPara mas información enviar la palabra &quot;midtown1&quot; por whats app al Ver datos. Con gusto podemos agendarte una cita para que lo conozcas.",25.6542625,-100.2978762,0,Roma,101,0,1,1,1
24000,Monterrey,"Cocina integral con cubierta de cuarzo, tarja italiana, parrilla con 4 quemadores, horno microondas, refrigerador. 1 recámara con walk in clóset. 1 baño completo con cancel. Sala con consola de tv con lambrín y cajones, balcón en área social. Comedor. Centro de lavado. 2 minisplits frio/calor. 1 Boiler. 1 cajón de estacionamiento. Bodega con aprox 5mts2. Amenidades: Alberca con área de asadores, sportsbar, cowork, salón de usos múltiples, gimnasio y petpark. Seguridad 24/7, acceso controlado, cámaras de seguridad en amenidades y áreas comunes. Torre mitt se encuentra sobre Av. Ruiz Cortines, a 2 min. De Av. Gonzalitos, a 10 min. De la uanl, a 5 min. De la Facultad de Medicina, a 5 min. De la Clínica #25 del imss, a 3 min. De hospital Regional del issste. A 200m de la línea del metro (estación Mitras) que conecta a los puntos más importantes de Monterrey y el área metropolitana.",25.7107432,-100.3469826,0,Mitras Norte,101,56,1,1,1
14000,San Nicolás de los Garza,"Renta de departamento en Colonia Chapultepec en San Nicolás de los Garza en Nuevo León. Departamento Amueblado y Equipado. Cuenta con: -40m2. -Cocina con cubierta de cuarzo/ refri con congelador/ parrilla de gas/ micro / Zinc. -microondas. -salita con mesas. -silla para la barra. -Lavandería compartida. -1 recámara que incluye: 1 cama mat o 1 Ind con cabecera y buró, con minisplit invertir / abanico de techo/Persianas. Clóset / baño completo. Los servicios se pagan aparte. (se divide entre los 6 departamentos y por persona) No se aceptan mascotas. En caso de no tener aval/fiador, se acepta póliza jurídica ($5, 000) Ubicado a 2 cuadras del metro. Son 6 departamentos en total. Quedan 1 lugar de estacionamiento. Renta mensual: $14, 000. nota: En las fotos, falta por llegar bancos de barra, salita, buró, cabecera.",25.7419701,-100.2994076,0,Chapultepec,105,40,1,1,0
45000,San Pedro Garza García,"Departamento en renta amueblado en piso alto en Torre Dana en Arboleda, con vista panorámica hacia al sur, excelente orientación. Distribución: - 1 recamara amplia con closet. - 1 Balcón Frances. - 1 baño completo. - Sala. - Cocina. - Lavandería. - Cochera 1 auto. Precio $45, 000 ya con mantenimiento incluido, mas impuestos correspondientes. Amenidades piso 3: ** Cuarto de juegos. ** Alberca con asoleadero. ** Asadores. ** Gimnasio. ** Kids room. ** Business center. ** Salón de eventos con cocina. Esta propiedad será sujeta a disponibilidad y el precio estará sujeto a cambios sin previo aviso. En el caso de renta los precios estipulados son mas los impuestos correspondientes. El envío de esta ficha no compromete a las partes a la suscripción de ningún documento legal. La información y medidas son aproximadas y deberán ser ratificadas con la documentación original de cada propiedad.",25.6493905,-100.3561053,0,Valle del Campestre,102,58,1,1,1
36000,San Pedro Garza García,"Se Renta Departamento Amueblado de 1 Rec, 1 Baño, Sala Comedor Cocina Integral, Centro de Lavado, 1 C. De Estacionamiento, enPiso 8, A cuadra y media de Palacio de Hierro spgg, A un lado del Hotel jw marriot Monterrey Valle, Ave. Del Roble #600 Valle del Campestre, San Pedro Garza García. $36, 000 mas mtto.",25.6493905,-100.3561053,2800,Valle del Campestre,102,56,1,1,1
17700,Monterrey,"""renta"" - Propiedad: Departamento en Kyo Costella. - Especificaciones: 2 secciones, 2 cocinas integrales, recamara principal con closet y baño, y estancia con terraza, la segunda seccion con cocina integral y recamara estilo loft con baño. No se puede subarrenadar solo un contrato. - Amenidades: sala de cine, cuarto de juegos, suites que s epueden rentar para visitas, terraza panoramica con asadores, gym, cuarto de cocina profesional. Precio: $17, 700",25.6780368,-100.3133067,0,Centro,101,52,2,2,1
68000,San Pedro Garza García,"Sg departamento en renta monte capitolio san pedro garza garcia nl. Espectacular penthouse en renta, ubicado en Fuentes del Valle, San Pedro Garza Garcia, nl. Primera planta: Sala /comedor / medio baño de visitas / bar / bodega / alacena /cocina equipada/ desayunador / lavandería/ cuarto de servicio con baño completo/ Totalmente renovado. Segunda planta: Estancia de tv. Dos recámaras con baño y clóset, la principal con baño vestidor. 350 mts2. Vistas espectaculares. Pago de póliza o fiador. Torre con amenidades. Tres cajones de estacionamiento. Se entrega equipado. precio de renta: $68, 000. 00 mxn =negociables, incluye mantenimiento= para mayor información contactanos: Ver datos O al Ver datos-87-86",25.6650914,-100.364845,0,Fuentes del Valle,102,350,2,2,3
90000,San Pedro Garza García,"Departamento. Hermoso departamento. Torre 2. Piso 38. 181 m2. equipado Y amueblado. 3 recámaras con baño completo. baño de visitas. estancia muy amplia. sala Y comedor con balcon techado. cocina integral Y equipada con microondas, horno, parrilla electrica Y refrigerador duplex. lavandería con centro de lavado Y tallador. bodega. 2 estacionamientos techados. persianas. no mascotas. no niños (por la decoracion de tapices) listo para habitarse. amenidades alberca, jacuzzi, roof garden, asadores, salon de eventos, billar, ludoteca, gimnasio, sky view. Comercio: oxxo, starbucks, banco bbva, telcel, cines vip epic, muligans, los mejores restaurantes de la zona valle oriente, sonora grill, mochomos, mon paris, lazaro Y diego, dixie, cabanna, Y más. Boutuques, tintorería, pasteleria, etc. Edificio con caseta de seguridad, recepción y las 24/7. Mantenimiento incluído. no estudiantes. no mascotas",25.6587678,-100.3476843,0,Valle Oriente,102,181,3,3,2
27000,Monterrey,"Departamento equipado, ideal para profesionistas y estudiantes a 5 minutos del Tec de Monterrey, un departamento lleno de confort, diseño y seguridad, cerca de restaurantes y zonas de entretenimiento. El equipado del departamento incluye: -Centro de lavado y secado. -Refrigerador. -Estufa de gas. -Microondas. -Minisplits F/C en área social y recámara. -Persianas. -Closets. -Boiler. *opcion con amueblado completo* descuento en muebles. de $4, 640 A solo $3, 000 (Renta mensual) El edificio cuenta con amenidades como: -Alberca con jacuzzi. -Área de asadores de gas y de carbón. -Gimnasio con área especial para yoga. -Salón lounge con cocineta y tv de 80” -Business center con impresora inalámbrica. -Terraza con vista panorámica hacia el Cerro de La Silla. *Pregunta para agendarte visita a tu futuro departamento. * whatsapp Ver datos",25.6780368,-100.3133067,0,Centro,101,67,1,1,1
20000,Apodaca,"Rento departamento de dos recamaras en nave 01 totalmente amueblado con vigilancia 24/7 cuenta con cocineta lavadora. secadora, dos baños sala comedor, minisplit en cada recamara esta ubicado en una super plaza la cual cuenta con gimnasio restaurantes tiendas, esta cerca de centros comerciales el edificio cuenta con amenidades como alberca, etc. En la renta ya va incluido el mantenimiento informes watshapp Ver datos",25.75073,-100.195541,0,El Milagro,107,72,2,2,1
30000,Nuevo León,"Clave del Inmueble: dha-R-pg-8469Departamento en renta Amueblado en Valle PonienteC: 74 m2Renta $30, 0001 recamara, con baño completo y closet-vestidorCuenta con cocina equipada, amplia área social, área de bodega, un cajón de estacionamiento, a tres pasos de elevador. Edificio con Amenidades triple A. A tus órdenesContacta a: Patricia Gonzalez/ 81 Ver datosEnlaza brrío Sena #30, Col. Roma, Monterrey, N. L. C. P. Ver datos Tel. 81 Ver datos, 81 Ver datos y 81 Ver datosAviso de privacidad:. mx/s/Aviso-de-Privacidad",25.6746058,-100.4423188,0,Santa Catarina,104,74,1,1,1
21000,Monterrey,"Hermoso departamento en Renta en el Centro de Monterrey. La torre se llama Icónicah. El cual se encuentra muy cerca de Avenidas principales. Escuelas, Colegios, Centros Comerciales. El departamento es a estrenar. El cual Consta de: - 2 Recamaras. - 1 Baño. La cocina esta equipada con Microondas, parrilla, campana. Cuenta con balcón con vista al obispado. Amenidades: Alberca, Asadores, Gimnasio, Salón de usos múltiples, Juegos Infantiles, área de Mascotas. Se Acepta Póliza Jurídica. Si Mascotas. Se Factura",25.6744986,-100.3232463,0,5 de Mayo,101,38,2,1,1
15000,San Nicolás de los Garza,"Renta de departamento amueblado con acceso controlado, en cuarto puso, cuenta con sala, comedor de 4 sillas, cocina integral equipada con estufa, refrigerador, micro, lavanderia con centro de lavado, boiler, dos recamras con closet de pared dos banos completos, 3 minisplits Y 3 abanicos.",25.7125475,-100.2494976,0,Hacienda los Morales,105,80,2,2,2
