Precio,Ubicación,Descripción,Latitud,Longitud,Mantenimiento,Zona,Ubicación_ID,m²,Recámaras,Baños,Estacionamiento
5000,Nuevo León,"Renta de bonita casa- habitacion en portales de lincoln en garcia N. L. La propiedad se encuentra en renta con opcion A compra. Cuenta con area de estacionamiento para mas de 3 autos ya que es esquina con un grande terreno excedente, ademas cuenta con camara de seguridad conectada al C4. Sala- comedor. Cocina y medio baño en planta baja. lavadero y patio trasero tambien muy amplio. segunda planta. Dos reccamaras. Baño completo. Protectores en toda la casa. muy conservada fisicamente, recien pintada. Indispensable poliza de arrendmiento. mes de deposito. mes de renta. nota importante. En renta con opcion A venta previa formalizacion ante notario.",25.6573447,-100.4017501,0,San Pedro Garza García,104.0,162,2,1,3
5500,Nuevo León,"Oportunidaden renta en col. Valles del sol, gpe, N. L. Cerca de ave. Reynosa, A 10 min de sun mall pablo livas, muy centrica. Cuenta con: 1 piso, 2 recamaras, 1 baño completo, area desala, cocinay patio. Servicios que tiene la casa son agua Y luz. el gas es butano. no esta amueblada, ni equipada, es la casa sola.",25.6748291,-100.2155063,0,Guadalupe,104.0,0,2,1,0
24000,Apodaca,"Casa en renta. monetta residencial, apodaca N. L. Mt: 127. Mc: 207. casa en renta en monetta residencial, apodaca N. L. • 3 plantas. • 3 recamaras climatizadas, equipadas Y amuebladas • 3. 5 baños equipados Y ventilados. • recibidor, sala Y comedor climatizados Y amueblados. • cocina integral equipada con refrigerador, parrilla, campana extractor, microondas. • lavandería equipada con lavadora. • 3er piso equipado Y climatizado con opción A ser recamara Y con terraza con increible vista. • incluye paneles solares Y tinaco de 1000L. • protectores en planta baja. • doble cochera techada. Colonia privada con amenidades como alberca, parques, areas verdes, etc. Ubicación privilegiada con vías de acceso rapido ubicada sobre av. Concordia A menos de 5 min de av. Miguel aleman Y de carretera mezquital sta. Rosa, con supermecados Y centros comerciales A menos de 5min como heb, walmart, soriana, bodega aurrera, home depot, etc. Excelente opción para empresas (se da factura) O para profesionistas que trabajen cerca de la zona. Renta $24, 000 mas 800 mantenimiento. X no se aceptan mascotas X. poliza juridica. Mayores informes: Irlanda Treviño/ Celular Ver datos Asesora Loplatiko",25.7261053,-100.1537381,800,Monetta,107.0,127,3,3,2
42000,Monterrey,"Localizada muy cerca de chilis paseo de los leones. amueblada se puede rentar sin amueblar. Terreno 300m2. Construccion: 400 m2. frente A parque, mucho donde estacionarse extra para visitas. casa en dos plantas completamente amueblada ( con vajilla, tvs etc) nivel calle. Cochera doble techada con su portón eléctrico. Recibidor. Cuarto de estudio con su mueble tipo escritorio librero empotrado y sillas. cuarta recamara con baño completo y closet y entrada independiente. Sala con su salida a jardinera decorativa lateral. Comedor para 6 u 8 personas. Cocina con espacio de antecomedor y salida al patio trasero de tendido. Medio baño social completo. Cuarto de lavandería con baño. Cuarto de servicio. en el exterior. Bodega. Patio trasero con su asador y sus mesas y sillas, decorado con plantas naturales y arbol. segunda planta. Hall distribuidor. Recamara principal con closet amplísimo, terraza balcón y baño completo. 2 Recamaras mas con sus closets y su baño completo cada una. equipamiento. Tiene minisplits en todas las áreas, boiler, estufa, con horno y todo el mobiliario que se observa en las fotos es parte de la casa",25.742009,-100.4055945,0,Cumbres 3er Sector,101.0,300,4,3,2
16500,Monterrey,"Hermosa Casa en Venta. Montenova Sector Nuvem! Casa de dos pisos con. Sala. Comedor. Cocina. Minisplits en habitaciones inverter en habitaciones y en la zona de la sala. persianas en toda la casa. Piso cerámico en patio y techo de policarbonato. Estufa. Boiler. Canceles de cristal en baño. Closet en recamara principal y secundarias. Venta. $3, 000, 000. Renta $Ver datos. Terreno 112 m2 y 157. 67 m2 construcción. Ubicada muy cerca de hospitales, escuela y centros comerciales.",25.7699551,-100.4371901,800,Montenova Residencial,101.0,156,3,2,2
160000,San Pedro Garza García,"Residencia de Lujo con Amplios Espacios y Acabados de Alta Calidad: Esta magnífica residencia ofrece una experiencia de vida inigualable con sus amplios espacios interiores y acabados de lujo, como mármol y granito, que destacan en cada rincón. El jardín de 150 m², cuidadosamente diseñado, incluye una encantadora palapa, ideal para reuniones sociales y momentos de relajación al aire libre. La cochera techada tiene capacidad para 4 vehículos, con posibilidad de estacionar más en el área exterior, proporcionando comodidad y seguridad. La propiedad incluye una cocina equipada con modernos electrodomésticos y acabados en granito, closets amplios y funcionales, y lavanetas también con placas de granito. El sistema de aire acondicionado asegura un ambiente fresco y agradable en todas las estaciones, mientras que la ventanería duo vent garantiza eficiencia energética y aislamiento acústico. Cada recámara de la casa cuenta con su propio baño privado y un espacioso walking closet, ofreciendo privacidad y confort a sus habitantes. Este hogar es la elección perfecta para quienes buscan elegancia, comodidad y un entorno sofisticado.",25.6447753,-100.3805646,0,Lomas Del Valle,102.0,625,3,3,4
19500,Guadalupe,"Casa en renta. zona guadalupe. col los faisanes. 131mt2. 2 Plantas. 3 habitaciones. 2. 5 baños. Equipada. Estacionamiento techado con portón manual. Fraccionamiento privado. Amenidades. Vigilancia 24/7. Alberca. Parque con cancha. $19, 500 mensuales",25.6894869,-100.182232,0,Los Faisanes,106.0,131,3,2,2
33000,Nuevo León,"3 recamaras con baño vestidor4 1/2 Baños2 PlantasSin amueblarCochera 2 autos Se encuentra al inicio de la Carretera Nacional a minutos del Christus Muguerza, Colegios y Esfera Fraccionamiento con vigilancia 24/7No mascotasMas InformacionDiana JassoVer datos",25.6866142,-100.3161126,0,Monterrey,104.0,0,0,0,0
15500,Juárez,"Bonita casa de renta en Lomas de Fátima, a unos metros de Av. Ruiz Cortinez, con salidas rápidas a Miguel Alemán, Carretera a Cadereyta - Reynosa. La propiedad está equipada con sala, comedor, estufa, refrigerador, lavadoras, camas, minisplits en todos los dormitorios. Colonia privada y seguridad 24 horas.",31.6903638,-106.4245478,0,Juárez,,112,3,2,1
18000,García,"Casa en renta Cumbres San Patricio, privada Santa Cecilia, sector privado, vigilancia 24/7, hermosas áreas verdes, casa club, juegos infantiles, cancha de fútbol, cochera techada para dos vehículos, puerta de seguridad, sala, comedor, cocina integral con cubierta de granito, lavandería techada, medio baño, patio trasero con asador y jardín, en la planta alta cuenta con estancia de tv., recámara principal con baño vestidor, dos recámaras secundarias comparten baño completo una cuenta con terraza, persianas en todas las áreas, 5 miniplit, paneles solares, tinaco con bomba hidroneumática, alarma, cámaras de seguridad. $ 18, 000",25.7593859,-100.4333344,0,Cumbres San Patricio,108.0,135,3,2,2
45000,Monterrey,"Ofrezco en renta casa en paseo residencial. *45 mil* Totalmente remodelada. planta baja. Portón eléctrico 2 autos. Cerca de parque. Baño completo, Sala o Cuarto de tv. Antecomedor. Cocina. Patio. Lavandería, cuarto de servicio con baño completo. Bodega. planta alta. 2 Recamaras secundarias comparten baño completo. Closet de blancos. Estancia tv. Recamara principal con balcón. Amplio walking closet. Doble lavabo. Regadera y baño separados. incluye: persianas, ventiladores de techo, minisplits",25.6216694,-100.3046781,0,Jardines del Paseo,101.0,1,3,3,2
68500,Monterrey,"(sre) casa en renta en sierra alta, carretera nacional, monterrey, nl, con Recamara en Planta Baja, Sotano y amplio jardin, en contacto con la Naturaleza, muy cerca de Ave. Carretera Nacional, de Centros Comerciales y Colegios. Exclusivo concepto urbano de hermosas residencias, con caseta de vigilancia, bardas perimetrales con protección electrificada y un gran parque recreativo. Residencia estilo Minimalista con fachada contemporánea y acabados de lujo: planta baja: • Cochera Techada Para 2 Autos con Piso Ceramico. • Precioso Portico para ingresar a la Residencia. • Amplio Recibidor. • 1/2 baño de Visitas. • Sala. • Comedor con spots de iluminaciòn con ventanal amplio y vistas panoramicas. • Amplia Cocina equipada y con cubierta de granito y antecomedor. • Recamara en Planta Baja con walk-in closet y baño completo. • Terraza con Vistas panoramicas. • Cuarto de Lavandería. • Cuarto de Servicio con Baño Completo. planta alta. • 3 Recamaras Secundarias, cada una con Baño y Area Vestidor walk-in, algunas con Balcon y vistas panoramicas. • Estancia de tv. • Sink. • Area de Blancos. sotano. • Sala de Cine (amplia) • Estudio, Cuarto de música, o Recamara de Visitas con baño completo. • Terraza exterior techada. • Patio con jardín amplio. equipamiento. • Amplia Cocina Integral con electrodomesticos. • Piso de Porcelanato contemporaneo en toda la residencia. • Minisplits. • Persianas. • Amplias roperías walk-in. amenidades del fraccionamiento. • Parque recreativo. • Amplio estacionamiento para visitas. • Vigilancia 24 hrs. Conócela, es una casa de sueño conectada con la naturaleza que puede ser tu realidad! ___________________________________________________________. nota: La información y medidas aquí citadas son aproximadas y deberán verificarse con la documentación correspondiente y no compromete contractualmente a nuestra empresa. Los valores expresados refieren a la ultima información recabada, los cuales deberán confirmarse. Fotografías no vinculantes ni contractuales.",25.7440485,-100.3728895,0,Sierra Alta,101.0,450,5,6,2
25000,Nuevo León,"Nota: Disponible a partir de 15 de noviembre. DescripciónMuy cerca de Valle Poniente. Cerca de escuelas, supermercados y todo tipo de comercios, en cerrada con pocas casas. Tres niveles: Sótano de área social y jardínPlanta baja: sala, comedor, cocina, lavandería y cuarto de servicio, así como medio baño para visitas. Planta alta: tres recámaras con baño vestidor cada una, además de estancia de televisión. Equipada con minisplits y estufa. Cochera techada para dos vehículos. Renta mensual: $25, 000 (incluye cuota de mantenimiento de fraccionamiento). *Precios sujetos a cambio sin previo aviso. id: dhrll1515 eb-re1281",25.6746058,-100.4423188,0,Santa Catarina,104.0,0,3,3,2
11500,Apodaca,"Bonita casa amueblada y equipada colonia Jacarandas Apodaca, N. L. Planta Baja: sala esquiner con tv 50” Apple tv, antecomedor para 4 personas, cocineta con refrigerador, estufa, licuadora, microondas, tostador, tv, minisplit, abanicos de techo, persianas ½ Baño, lavandería con lavadora, secadora, boiler, asador. Planta alta: 3 recamaras la principal con pantalla tv de 40 ” dvr 4 canales, 2 camas individuales, closet, Baño completo. Recamara secundaria cama individual, tv 32”, escritorio, recamara secundaria 2 camas individuales tv 32 “ 1 Baño completo que comparten ambas recamaras. Cuentan con minisplit cortinas, persianas, incluye cuota de mantenimiento. Privada con caseta de vigilancia 24/7 muy cerca de Ave Miguel Alemán a 15 minutos del aeropuerto internacional mayor información al Ver datos",25.7491763,-100.1864346,0,Jacarandas,107.0,100,3,2,1
16000,Nuevo León,"Casa en renta en cerradas de aviana, escobedofraccionamiento con acceso controlado 24/7 Renta de hermosa Casa de 2 plantas, 3 recamaras en Cerradas de Aviana lista para estrenar!! Ubicada sobre Av. Juárez, A 7 minutos de Plaza SenderoCerca de Hospitales, colegios, centros comerciales y mas. Planta Baja: -Sala -Comedor -Cocina integral equipada. -1/2 Baño. -Lavandería semi interior- Patio pequeño-Cochera techada para dos autosPlanta Alta: Habitación principal con baño vestidor2 Habitaciones secundariasEstancia 1 Baño Completo. Fraccionamiento con club deportivo en la zona con amenidades como Alberca, Palapa para eventos, Gimnasio, Canchas deportivas, Asadores, y área de juegos infantiles. (membresía no incluida) ContáctanosExpertos en Inmuebles",25.8002233,-100.3122083,0,General Escobedo,104.0,105,3,2,2
17000,García,"Casa habitación en renta semi amueblada, dentro de Fraccionamiento Privado. El fraccionamiento cuenta con vigilancia 24/7, alberca, canchas, área social, dog park y lindas áreas verdes. En la primera planta cuenta con cochera techada para dos autos, sala, comedor, refrigerador, parrilla eléctrica, lavadora, medio baño, pasillo lateral y patio. En la segunda planta cuenta con tres recámaras y estancia. La principal cuenta con cama king size, tv 75"", minisplit baño vestidor. Las otras dos recámaras comparten baño completo y cada una cuenta con cama individual y minisplit. En la tercera planta cuenta con baño completo, área social que puede ser utilizado para oficina y dos terrazas. La principal cuenta con barra y asador. *Incluye cuota del mantenimiento. EasyBroker id: eb-kk7440",25.7660279,-100.4628392,0,Privalia Cumbres,108.0,120,3,3,2
20000,García,"Ref: 2 1 3 0 7 9. ¡Bienvenido a esta hermosa propiedad ubicada en Cumbres Toscana, García, Nuevo León! Esta casa en renta cuenta con todas las comodidades que necesitas para disfrutar de un hogar acogedor y funcional. Con una construcción de 124 m2, esta propiedad ofrece 3 recámaras, 2 baños completos, 1 medio baño, cocina equipada, sala y comedor, walk in closet, closets, armarios empotrados y jardín privado. Además, podrás disfrutar de áreas de lavandería, estacionamiento para visitas, área de juegos infantiles, cerca eléctrica, internet/Wifi y seguridad privada. Es una zona residencial tranquila y segura, ideal para familias que buscan un lugar para vivir rodeado de naturaleza y con fácil acceso a servicios y comercios. Entre las zonas de interés cercanas se encuentran el centro comercial Plaza Cumbres, Plaza Sikara, nuevo Hospital Christus Muguerza. Con respecto a las vías de acceso, esta propiedad se encuentra cerca de importantes avenidas como Avenida Lincoln y Avenida Paseo de los Leones lo que facilita la movilidad dentro y fuera de la zona. No pierdas la oportunidad de hacer de esta casa en Cumbres Toscana tu próximo hogar. ¡Contáctanos para más información!",,,0,Toscana,108.0,112,3,2,2
30000,Santa Catarina,"Casa en renta en Fraccionamiento Privado en Montejo Santa Catarina Valle Poniente con vista a la Huasteca. Primer planta: cochera para 2 carros, sala, comedor cocina, lavandería. Planta baja: cuarto de juegos, baño completo, patio con terraza. segunda planta: estancia, 3 recámaras, la principal con baño y vestidor, las otras 2 comparten baño. El fraccionamiento cuenta con parque, salón de eventos y alberca",25.6597823,-100.4610827,0,Pedregal de la Huasteca,103.0,112,4,3,2
14950,Monterrey,Casa en La Col. Contry Tesoro. Con muy buena ubicación. Cochera para un auto. Sala. Comedor. 1/2 baño de visitas. Cocina integral. Con parrilla y campana. Refrigerador. Lavandería integrada. Boiler normal. Segunda planta. Área de blancos. 3 recámaras. La recámara ppl con baño y vestidor. Las otras 2 recamaras con closet y comparten baño,25.646193,-100.27754,0,Contry Tesoro,101.0,105,3,2,1
65000,San Pedro Garza García,"Residencia en renta, cochera para tres autos, terraza enorme para eventos con vistas inigualables, sala comedor, cocina con family room con chimenea, tres habitaciones, area de estudio o recamara de huéspedes, minisplits nuevos en toda la casa.",25.6318718,-100.3350543,0,Jardines de San Agustin,102.0,330,3,3,3
14000,Monterrey,"Recién remodelada!! Casa en renta ubicada en Misión Cumbres: -Cochera para 2 autos. -Cocina integral. -Sala comedor. -1 baño. -3 recamaras (1 principal y 2 secundarias) -Todas las áreas climatizadas. -Tinaco. -No mascotas. $14, 000",25.7387815,-100.3894461,0,Misión Cumbres 2 Sector,101.0,1,3,2,2
70000,San Pedro Garza García,"Se renta casa en colonia Santa Engracia, San Pedro Garza García. Excelente ubicación a pocos metros de Punto Valle, con salidas rápidas hacia Monterrey y Valle Oriente. T: 500 mts. C: 360 mts. 3 recámaras. 2 1/2 baños. Cochera doble. Jardín. Cuarto de servicio. Pisos de madera. Terraza cubierta y deck. $70, 000. ¡Agenda tu cita! Fernando Flores. Espacio Querido Inmuebles",25.6563235,-100.3511929,0,Santa Engracia,102.0,500,3,2,2
32000,Monterrey,"Casa en Venta o Renta en el Fraccionamiento La FloridaMagnífica casa ubicada en el Fraccionamiento La Florida, en la zona sur de Monterrey. A pocos minutos del Tec y cerca de Av. Eugenio Garza Sada. Su distribución es fabulosa: en el primer nivel, está la cochera techada y antes de entrar tiene una pequeña terraza muy acogedora; el vestíbulo con un gran espejo brinda una sensación de comodidad, amplitud y confort cuando llegas a casa. Sala comedor de excelente tamaño; cocina integral en muy buenas condiciones, con grandes gabinetes y alacena, además la barra desayunadora. También encontramos en este piso, la oficina que puede ser acondicionada como una tercera o cuarta recámara; en este nivel se encuentra un baño completo y una biblioteca antes de subir las escaleras. La casa de la colonia Florida tiene pasillo lateral, patio trasero y su lavandería techada. Al subir las escaleras nos encontramos con las recámaras y una gran terraza que puede utilizarse para las reuniones familiares o simplemente para salir a descansar, a leer o ver el atardecer. En el segundo nivel, están las recámaras, la principal fue ampliada de tal manera que goza de espacio suficiente para su cama King size, sala de estar o gimnasio; dos clósets y un baño completo con tina para su baño de burbujas. La recámara secundaria goza de excelente tamaño, con acceso a la terraza, tiene clóset y baño completo. En este nivel hay capacidad suficiente para hacer una tercera recámara, acortando el tamaño de la principal, que fue remodelada para ampliar sus dimensiones. La propiedad está acondicionada con Minisplit en las 3 recámaras. Ven a conocer esta hermosa casa en el Fraccionamiento La Florida, una colonia familiar con grandes atributos, conectividad, cerca de centros comerciales, escuelas y universidades. En el entorno urbano perfecto para invertir. Nota: El monto neto de renta es con factura. **Mayor información en:. mx / Facebook: Dialex Servicios Inmobiliarios**contacto con: Maria Elena Meza: Ver datosTeléfonos de oficina: (81) Ver datos y 46. -Plaza Palmares Sur Local 39. Carretera Nacional #900, El Encino, Mty. N. L. -En Dialex te ayudamos a encontrar tu hogar ideal*Disponibilidad y precio sujeto a cambio sin previo aviso*disponibilidad Y precio sujeto A cambio sin previo aviso*En Dialex, Bienes Raíces somos un equipo de Profesionales con experiencia y conocimientos especializados en el mercado inmobiliario. Estamos conscientes de lo importante que es el espacio donde una persona decide vivir pues de ahí depende su bienestar. Es por eso que nosotros le ayudamos a decidir el lugar correcto, el adecuado para Usted y su Familia.",25.6627565,-100.2915645,0,La Florida,101.0,150,3,3,0
200000,San Pedro Garza García,"Casa Totalmente nueva en la Colonial Del Valle. Amueblada y con acabados de lujoTerreno: 400 mtsConstrucción: 528 mts-Cochera para 3 carros con portones eléctricos. -Cisterna 2. 5 x 2. 5 con equipo hidráulico. -2 boilers instalados. -10 climas y calefacción de 2-3-4 toneladasLa casa cuenta con: 4 recamaras amplias cada una con su baño y vestidorCocina totalmente equipada con lavavajillas, refrigerador, microondasTerraza con bar y asadorJardín con riego y aspersoresSala, comedor, sala bar, sala tv, closet de blancospreparación por si se requiere elevador. La casa en Venta incluye los muebles totalmente nuevos y se puede negociar si no se quieren los muebles. Para la casa en renta no se incluyen los muebles pero se puede negociar tener muebles. Para más información: Regina Garza GarcíaVer datos",25.6564843,-100.3694401,0,Del Valle,102.0,400,4,6,3
24000,Monterrey,"Casa en renta en Bernardo Reyes, Monterrey, N. L. Casa de 200m² de terreno y 330m² de construcción. 2 pisos. 3 recámaras y 4 Baños Completos. La casa se encuentra sobre la Calle Mar Negro, a unos metros de la Avenida Fidel Velázquez. Cochera para 1 auto. Tiene patio con área de lavandería, 2 amplias Terrazas en el 2do Piso y se renta completamente amueblada y equipada. Aa Id Ver datos / 17355. La disponibilidad de cada inmueble está sujeta a cambio sin previo aviso.",25.7150503,-100.3378608,0,Bernardo Reyes,101.0,199,3,4,1
9500,San Nicolás de los Garza,"64-cr-1430. Casa en Renta en San Nicolás Paseo de los Andes. *planta baja: -sala. -comedor, -cocina con cocineta. -patio amplio. -lavanderia. -puerta principal de acero. *planta alta: -2 recamaras. -baño completo. -amplia terraza. Ideal para negocio por avenida principal cordillera de los andes Y cerca de diego diaz de berlanga.",25.7382825,-100.2579094,0,Paseo de los Andes,105.0,105,2,1,1
17000,Nuevo León,"Hermosa casa ubicada en fraccionamiento privado en cumbres cuenta con amenidades como casa club, alberca, área de juegos infantiles, cancha deportiva, vialidades cercanas av. Ruiz cortinas y av. Paseo de los Leones cerca de hospital Muguerza cumbres. Seguridad 24/7. Planta alta. Equipada con: walking closet en recámara principal y base de cama king size, closets y minisplit en recámaras secundarias. Estancia amplia. Planta baja. Cocina equipada con estufa, campana, refrigerador. Área de lavandería con lavadora. Comedor para 6 personas. Patio trasero con concreto y área de asado. Mantenimiento incluido en el costo de la renta. Id: Ver datos, Preguntar por Sandra Marín",25.801032,-100.5861995,0,García,104.0,112,3,2,2
16500,Guadalupe,"Renta casa amueblada col. La purisima, guadalupe, N. L. , planta baja. sala comedor con sus muebles. cocina equipada. lavandería con lavador Y secadora. cochera para autos. medio baño. planta alta. 3 recamaras. 2 baños completos. 1 recamara incluye cama con colchon ks Y sus buros, en la siguiente recamara una litera matrimonial, Y en la siguiente recamara una cama individual. Cuenta con un tinaco de 1, 100 litros. Información wendy dominguez Ver datos. Y irma garcía Ver datos",25.7056399,-100.2333773,0,La Purísima,106.0,128,1,2,2
16000,Nuevo León,"Casa amueblada en renta consta de dos niveles: planta baja: cochera para dos autos, sala, medio baño, comedor, cocina equipada, cuarto de lavandería, patio y pasillo de servicio: planta alta: recámara principal con baño completo y walk in closet, dosrecamaras secundariascon baño completo compartido (solo una cuenta con closet de pared). Fraccionamiento con control de acceso, vigilancia 24/7. Vías de acceso como avenida Concordia la cual conecta con la carretera Miguel Alemán, en donde se encuentran diversas Plazas y centros comerciales.",25.776468,-100.1858743,0,Apodaca,104.0,90,3,3,2
85000,Nuevo León,"Hermosa residencia en renta en valle en el municipio de San Pedro, Garza García. Cuenta con cochera techada para 2 autos con portón eléctrico, entrada a la casa con vestíbulo, medio baño con una bodega y una pequeña oficina, Sala comedor muy amplia con cocina remodelada totalmente equipada jardín muy amplio con área de asador y área de estar techada con acceso por pasillo lateral cuarto de servicio. Segunda planta con estancia familiar muy amplia con mueble empotrado para tv 3 recamaras. La recámara principal con área para un escritorio, con closet vestidor doble altura y baño con tina las dos recamaras secundarias cuentan con baño completo y closet Tercer planta: Cuenta con una recámara con baño completo y closet que puede ser utilizada como gimnasio u oficina esta recámara tiene acceso a la terraza con vista al jardín la casa cuenta con acabados de lujo, paneles solares, clima central en la planta de abajo y 6 minisplits con rápidos accesos a Ave. Alfonso Reyes y a 5 min de la udem. Disponible a partir de el 15 de agosto id: Ver datos, Preguntar por Gabriela Cardona",25.6573447,-100.4017501,0,San Pedro Garza García,104.0,360,4,0,2
13000,Guadalupe,"Casa en Renta Residencial Colibrí en Guadalupe. 2 plantas*Sala amplia*Comedor*Cocina integral *1. 5 baños*Patio amplio*Cochera para 1 auto*Pasillo*3 recámaras con clóset *Terraza grande* 8x18Excelente ubicación cerca de av. López Mateos a 5 min de la Expo. $13, 000 MensualInf-81 Ver datosMarisol Hernández",25.6775414,-100.214282,0,Colibrí,106.0,0,3,1,0
20000,General Escobedo,"Casa en Renta en Residencial Aviana en Escobedo Nuevo León, Zona General Escobedo. Excelente Casa en Renta salidas rápidas hacia Avenidas principales, a 10 min de Av. Manuel L Barragán, o Av. Universidad, Sendero, 5 minutos de Av. Raúl Salinas de Gortari. La privada cuenta con casa club con Alberca. Descripción completa. Casa en Renta, en Col. Residencial Aviana, Escobedo, Nuevo León, Zona General Escobedo. Excelente Casa en Renta salidas rápidas hacia Avenidas principales, a 10 min de Av. Manuel L Barragán, o Av. Universidad, Sendero, 5 minutos de Av. Raúl Salinas de Gortari. Primer planta. Cochera Semi techada para 2 autos. Área de Sala/Comedor. Cocina integral con estufa. área de jardín. medio baño. boiler de paso. tinaco 750 lts. segunda planta. Recamara principal con baño vestidor, Minisplit Inverter, frio/calor. 2 recamaras secundarias cada una con Minisplit inverter, frio/calor. baño completo. estancia. tercer planta. Lavandería techada. patio pequeño. baño completo. estancia. Terraza. Barra con asador empotrado. La casa cuenta con el siguiente equipo: Boiler de paso, tinaco de 750 lts. , persianas tipo sheer, closets, lavanetas, espejos en baños, canceles en baños (excepto el baño del 3er piso), cámaras (servicio opcional, renta mensual de $2000) La privada cuenta con: Alberca, caseta de vigilancia, jardines y casa club. la renta mensual incluye el mantenimiento $500 Y el jardinero $150 (se dará el contacto del jardinero para mantenimiento de las áreas de jardín de la casa). **Acepta mascota pequeña**",25.7957203,-100.3126388,0,Privada Residencial Aviana,,109,3,3,2
120000,Monterrey,"(sre) casa en renta en sierra alta, carretera nacional, monterrey, nl, 5 Recámaras (una de las Recámaras en Planta Baja), Sotano y amplio jardin con alberca, en contacto con la Naturaleza, cerca de Ave. Carretera Nacional, de Centros Comerciales y Colegios. Exclusivo concepto urbano de hermosas residencias, con caseta de vigilancia, bardas perimetrales y parques recreativos. Residencia estilo Minimalista con fachada contemporánea y acabados de lujo: planta baja: • Cochera Techada Para 3 Autos. • Portico para ingresar a la Residencia. • Recibidor. • 1/2 baño de Visitas. • Sala. • Comedor con spots de iluminaciòn con ventanal amplio hacia el patio. • Cocina equipada y con cubierta de granito. • Recamara en Planta Baja con walk-in closet y baño completo. • Estudio. • Patio. • Terraza techada. • Barra con asador. • Jardín. • alberca. • Cuarto de Lavandería. • Cuarto de Servicio con Baño Completo. planta alta. • 3 Recamaras, cada una con Baño y Area Vestidor walk-in. • Estancia de tv. • Sink. • Area de Blancos. sotano. • Cuarto de juegos. • Recamara de Visitas con baño completo. • Terraza exterior techada. equipamiento. • Amplia Cocina Integral con parrilla, horno, microondas y campana. • Piso de mármol en toda la residencia. • Minisplits. • Persianas. • Amplias roperías walk-in. • Cisterna. amenidades del fraccionamiento. • Parque recreativo. • Vigilancia 24 hrS. Conócela, es una casa de sueño conectada con la naturaleza que puede ser tu realidad! ____________________________________________________________. nota: La información y medidas aquí citadas son aproximadas y deberán verificarse con la documentación correspondiente y no compromete contractualmente a nuestra empresa. Los valores expresados refieren a la ultima información recabada, los cuales deberán confirmarse. Fotografías no vinculantes ni contractuales",25.7440485,-100.3728895,0,Sierra Alta,101.0,510,5,6,3
20000,Guadalupe,"Hermosa casa amueblada en fraccionamiento privado con seguridad 24/7; se encuentra cerca de parques industriales, avenidas principales y centros comerciales. El fraccionamiento cuenta con un gran parque con juegos para los niños y pasear con mascotas. La propiedad cuenta con cochera doble techada para dos autos, sala, comedor y una hermosa cocina completamente equipada con mobiliario de alta gama, ademas de minisplit en sala comedor, lavandería cerrada con lavadora y secadora. La recamara principal cuenta con cama queen size, closet, vestidor y baño completo, las dos recamaras secundarias comparten baño con la estancia, cuenta con minisplits inverter y dos minisplits que tienen wifi. Mantenimiento incluido, se solicita 2 meses de deposito y un mes de renta al firmar contrato de arrendamiento.",,,0,Serena,106.0,120,3,2,2
39700,Nuevo León,"24-cr-7223Estrene hermosa casa de 4 recámaras en Excelente Privada de Lujo, con Lago Artificial y varias amenidades (Alberca, Casa Club, Gym, Asadores, Parques, etc). Fraccionamiento privado con caseta de Entrada con Plumas, con acceso con tarjeta y códigos qrcochera techada para 2 carros, con jardinera con Pasto Artificial, y Cámara web. Planta Baja: Cocina integral con Gabinetes, Tarja, Despensa, Isla con Horno Eléctrico, Campana, y Barra desayunadora. Área para Sala y para Comedor, con 4 ventanales grandes que se pueden abrir. Medio Baño de visitas. Patio con Pasto Artificial, y sink exterior. Pasillo lateral para acceso entre Cochera y Patio. Escalera con barandal de Vidrio Templado, con iluminación. Planta Segundo Piso: Dos recámaras secundarias, con puertas altas, con closet de pared, con baño completo cada una, regaderas con canceles de vidrio templado, y espejos amplios. Recámara Principal, con Balcón al frente de la propiedad, Walking closet amplio, Baño completo con doble lavabo, espejo amplio, y regadera con cancel de vidrio templado. Sink con espacios para guardar. Planta Tercer Piso: Lavandería con Tallador, espacio para Lavadora y Secadora, Llave de paso del Tinaco. Cuarta recámara (que puede ser oficina, Gym, taller, cuarto de huéspedes, o de servicio), con Baño completo, con regadera con cancel de vidrio templado. Estancia amplia, con Medio Baño, con Ventanal corredizo hacia la terraza. Terraza panorámica de buen tamaño. Datos de Accesorios de la casa: Estufa Eléctrica con muchas funciones. Domótica básica con cámara en cochera. Persianas en toda la casa. Seis Minisplits inverters frio/calor. Cinco abanicos de techo. Boiler de tanque de 150 litros. Tinaco de 1000 litros. Tres páneles solares con su inversor. Cuota de la colonia $1, 250 adicional mensual 24-cr-7223Expertos en Inmuebles¡¡ Amamos lo que Hacemos¡Te Apoyamos en Tramitar tu Crédito Hipotecario sin Costo para Ti¡!",25.801032,-100.5861995,0,García,104.0,153,4,4,2
30000,Monterrey,"Se renta magnífica casa de 4 pisos en Lomas del Vergel, ideal para estrenar. La propiedad cuenta con 3 recámaras, cochera para 2 carros y una cocina equipada con estufa y campana. Además, la casa está equipada con climas y persianas. Destaca su amplio rooftop con hermosas vistas de 360 grados, perfecto para disfrutar de momentos únicos y relajantes. - no estudiantes. - no mascotas",25.5957051,-100.248102,0,Lomas del Vergel,101.0,1,3,3,2
